Title1,Title_URL,Image,flex,flex1,flex2,textblack,flex3,flex4,scfrdjqd,schqync,textsm
LOAN KEDAI 2012 Nissan SYLPHY 2.0 (A),https://www.mudah.my/loan-kedai-2012-nissan-sylphy-2-0-a-109626178.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2012,2012,1997cc,2012,2025,Johor,"RM16,900"
Lexus RX350 2.4 F SPORT 4CAM DIM BSM HUD 5AA,https://www.mudah.my/2023-lexus-rx350-2-4-f-sport-4cam-dim-bsm-hud-5aa-109276181.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,5000 - 9999,2023,,2393cc,2393cc,2025,Selangor,"RM398,000"
Bmw 523i M-SPORT TOURING / 5 YEARS WARRANTY,https://www.mudah.my/2019-bmw-523i-m-sport-touring-5-years-warranty-108801210.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,30000 - 34999,2019,,1998cc,1998cc,2025,Selangor,"RM199,000"
Honda ODYSSEY 2.4 G AERO 2019,https://www.mudah.my/honda-odyssey-2-4-g-aero-2019-105601571.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,45000 - 49999,2019,,2356cc,2356cc,2025,Kuala Lumpur,"RM125,000"
Toyota NOAH 2.0 X (A),https://www.mudah.my/2021-toyota-noah-2-0-x-a-109176998.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,75000 - 79999,2022,,1986cc,1986cc,2025,Selangor,"RM125,000"
Mercedes Benz A180 AMG Style Leather Exclusve 2019,https://www.mudah.my/mercedes-benz-a180-amg-style-leather-exclusve-2019-108431566.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,85000 - 89999,2019,,1332cc,1332cc,2025,Kuala Lumpur,"RM159,000"
Lexus RX300 F SPORT 2.0L 4CAM PR BSM HUD 5AA,https://www.mudah.my/2022-lexus-rx300-f-sport-2-0l-4cam-pr-bsm-hud-5aa-108465782.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,10000 - 14999,2022,,1998cc,1998cc,2025,Selangor,"RM293,000"
Perodua MYVI 1.5 AV FULLY MODIFY FOC WARRANTY,https://www.mudah.my/2019-perodua-myvi-1-5-av-fully-modify-foc-warranty-109670641.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2019,2019,1496cc,2019,2025,Selangor,"RM41,800"
Volkswagen JETTA 1.4 TSI (A) FREE WARRANTY,https://www.mudah.my/2014-volkswagen-jetta-1-4-tsi-a-free-warranty-109608285.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2014,2014,1390cc,2014,2025,Selangor,"RM21,800"
Kia SPORTAGE 2.0 KX F.LOAN GT LINE WARRANTY,https://www.mudah.my/2017-kia-sportage-2-0-kx-f-loan-gt-line-warranty-109415975.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2017,2017,1999cc,2017,2025,Selangor,"RM45,800"
16 Nissan SERENA 2.0 S-HYBRID HIGHWAY STAR LEATHER,https://www.mudah.my/16-nissan-serena-2-0-s-hybrid-highway-star-leather-109413183.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2016,2016,1997cc,2016,2025,Selangor,"RM45,800"
Mercedes Benz W213 E200 2.0 Convert E63S AMG,https://www.mudah.my/2017-mercedes-benz-w213-e200-2-0-convert-e63s-amg-109633565.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2017,2017,1991cc,2017,2025,Kuala Lumpur,"RM136,850"
Ford MUSTANG 2.3 ECOBOOST (A),https://www.mudah.my/2019-ford-mustang-2-3-ecoboost-a-109808931.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,35000 - 39999,2019,2019,2261cc,2019,2025,Penang,"RM205,800"
Bmw X4 xDRIVE30i M SPORT 2.0L (A),https://www.mudah.my/2020-bmw-x4-xdrive30i-m-sport-2-0l-a-109808915.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,45000 - 49999,2020,2020,1998cc,2020,2025,Selangor,"RM209,000"
Toyota MARK X  250RDS SUNROOF GRADE 4.5,https://www.mudah.my/toyota-mark-x-250rds-sunroof-grade-4-5-102071716.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,50000 - 54999,2019,,2499cc,2499cc,2025,Kuala Lumpur,"RM143,000"
Sunroof 2020 Mercedes Benz A35 2.0 AMG PremiumPlus,https://www.mudah.my/sunroof-2020-mercedes-benz-a35-2-0-amg-premiumplus-109808999.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,15000 - 19999,2020,,1991cc,1991cc,2025,Kuala Lumpur,"RM268,000"
Perodua BEZZA PREMIUM X 1.3 AT NOT GRAB USE,https://www.mudah.my/2017-perodua-bezza-premium-x-1-3-at-not-grab-use-109412158.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2017,2017,1329cc,2017,2025,Kuala Lumpur,"RM26,850"
"Mazda CX-5 GLS 2WD 2.0 HIGHLOAN,HIGH SPEC,3NO",https://www.mudah.my/2017-mazda-cx-5-gls-2wd-2-0-highloan-high-spec-3no-109717287.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2017,2017,1998cc,2017,2025,Kuala Lumpur,"RM58,850"
"Proton PREVE PREMIUM TURBO 1.6 FULUN, KASHBAG",https://www.mudah.my/2016-proton-preve-premium-turbo-1-6-fulun-kashbag-103969599.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2016,2016,1561cc,2016,2025,Kuala Lumpur,"RM19,850"
Toyota VELLFIRE 2.5 ZG/3EYES LED/ROOF TV/NEGO,https://www.mudah.my/2021-toyota-vellfire-2-5-zg-3eyes-led-roof-tv-nego-109407240.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,35000 - 39999,2021,,2494cc,2494cc,2025,Kuala Lumpur,"RM222,000"
Toyota HARRIER 2.0 ELEGANCE (A),https://www.mudah.my/2018-toyota-harrier-2-0-elegance-a-109644414.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2018,2018,1998cc,2018,2025,Sarawak,"RM128,888"
Hyundai TUCSON 2.0 (A) TAHUN DIBUAT 2019,https://www.mudah.my/hyundai-tucson-2-0-a-tahun-dibuat-2019-109029772.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2019,2019,1999cc,2019,2025,Selangor,"RM53,980"
Toyota VELLFIRE 2.4 Z PREMIER TRUBO/GRADE 5A,https://www.mudah.my/2023-toyota-vellfire-2-4-z-premier-trubo-grade-5a-107304280.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,15000 - 19999,2023,,2393cc,2393cc,2025,Kuala Lumpur,"RM438,000"
Honda HR-V 1.8 V (A) F/LOAN F/SPEC TIPTOP CON,https://www.mudah.my/2015-honda-hr-v-1-8-v-a-f-loan-f-spec-tiptop-con-109360122.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2015,,1799cc,1799cc,2025,Kuala Lumpur,"RM48,999"
Toyota ESTIMA 2.4 AREAS FACELIFT (A)2/P/DOR 7/SEAT,https://www.mudah.my/toyota-estima-2-4-areas-facelift-a-2-p-dor-7-seat-108517105.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2010,,2362cc,2362cc,2025,Kuala Lumpur,"RM55,999"
MazdaCX-5 TURBO 2.5L(A)C/STERING F/LON F/SERV REC,https://www.mudah.my/mazdacx-5-turbo-2-5l-a-c-stering-f-lon-f-serv-rec-109734135.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2019,2019,2488cc,2019,2025,Kuala Lumpur,"RM96,999"
Honda CIVIC 1.5 TC-PREMIUM(A) F/LOAN W/BODYKIT,https://www.mudah.my/2017honda-civic-1-5-tc-premium-a-f-loan-w-bodykit-109473982.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2017,2017,1498cc,2017,2025,Kuala Lumpur,"RM78,999"
Honda CITY 1.5 E (A)F/LOAN F/S/RECORD MIL 110K,https://www.mudah.my/honda-city-1-5-e-a-f-loan-f-s-record-mil-110k-107141473.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2016,2016,1497cc,2016,2025,Kuala Lumpur,"RM36,999"
Mercedes Benz GLC300 2.0 4MATIC COUPE (A),https://www.mudah.my/2022-mercedes-benz-glc300-2-0-4matic-coupe-a-109781267.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2022,2022,1991cc,2022,2025,Kuala Lumpur,"RM318,000"
Toyota ALPHARD 2.5 S TYPE GOLD/DIM/BSM/SUNROF,https://www.mudah.my/2020-toyota-alphard-2-5-s-type-gold-dim-bsm-sunrof-108556911.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,35000 - 39999,2020,,2493cc,2493cc,2025,Kuala Lumpur,"RM195,000"
Honda JAZZ V 1.5L (A) FULL SERVICE RECORD,https://www.mudah.my/2021-honda-jazz-v-1-5l-a-full-service-record-109687952.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2021,2021,1497cc,2021,2025,Selangor,"RM71,800"
Perodua ALZA 1.5 H (A) LOW MILEAGE LIKE NEW,https://www.mudah.my/2023-perodua-alza-1-5-h-a-low-mileage-like-new-109712089.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,15000 - 19999,2023,2023,1495cc,2023,2025,Selangor,"RM64,800"
Bmw 320i SPORT LINE (CKD) 2.0 FACELIFT (A) FL,https://www.mudah.my/2016-bmw-320i-sport-line-ckd-2-0-facelift-a-fl-109249918.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2016,2016,1998cc,2016,2025,Selangor,"RM79,800"
Bmw 320i SPORT LINE (CKD) 2.0 FACELIFT (A),https://www.mudah.my/2016-bmw-320i-sport-line-ckd-2-0-facelift-a-109327851.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2016,2016,1998cc,2016,2025,Selangor,"RM75,800"
Perodua AXIA 1.0 G (A)CARKING FULL SERVICE RC,https://www.mudah.my/2017-perodua-axia-1-0-g-a-carking-full-service-rc-109478637.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,30000 - 34999,2017,,998cc,998cc,2025,Selangor,"RM23,800"
Toyota VELLFIRE 2.4 Z PREMIER (A),https://www.mudah.my/2023-toyota-vellfire-2-4-z-premier-a-109092612.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,10000 - 14999,2023,,2393cc,2393cc,2025,Kuala Lumpur,"RM454,000"
Mercedes Benz E200 1.5 EQ-BOOST AMG (A),https://www.mudah.my/2021-mercedes-benz-e200-1-5-eq-boost-amg-a-109698940.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,10000 - 14999,2021,,1496cc,1496cc,2025,Kuala Lumpur,"RM215,000"
Porsche TAYCAN TURBO S MY20 (A),https://www.mudah.my/2020-porsche-taycan-turbo-s-my20-a-106086864.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,35000 - 39999,2020,,1cc,1cc,2025,Kuala Lumpur,"RM323,000"
Proton X70 PREMIUM 1.8 (A) ORIGINAL 41K KM,https://www.mudah.my/2022-proton-x70-premium-1-8-a-original-41k-km-109631713.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,40000 - 44999,2022,2022,1799cc,2022,2025,Selangor,"RM71,300"
Proton SAGA PREMIUM AT 1.3 (A) FREE WARRANTY,https://www.mudah.my/2021-proton-saga-premium-at-1-3-a-free-warranty-109528950.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2021,2021,1332cc,2021,2025,Selangor,"RM24,800"
Honda CR-V 1.5 TC (A) CRV ORI MILEAGE 88K KM,https://www.mudah.my/2017-honda-cr-v-1-5-tc-a-crv-ori-mileage-88k-km-109406394.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2017,2017,1498cc,2017,2025,Selangor,"RM79,800"
Honda CIVIC 1.8 S I-VTEC (A) 3 YEARS WARRANTY,https://www.mudah.my/2019-honda-civic-1-8-s-i-vtec-a-3-years-warranty-109359112.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2019,2019,1799cc,2019,2025,Selangor,"RM67,800"
Perodua MYVI 1.5 ADVANCE (A) TIPTOP CONDITION,https://www.mudah.my/2018-perodua-myvi-1-5-advance-a-tiptop-condition-107143353.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2018,2018,1496cc,2018,2025,Selangor,"RM37,800"
Mazda CX-5 2.0 G 2WD HIGH SPEC FACELIFT (A),https://www.mudah.my/2019-mazda-cx-5-2-0-g-2wd-high-spec-facelift-a-109222141.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2019,,1998cc,1998cc,2025,Selangor,"RM85,800"
Mercedes Benz E200 2.0 AVANTGARDE (CKD) (A),https://www.mudah.my/2018-mercedes-benz-e200-2-0-avantgarde-ckd-a-109219626.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2018,,1991cc,1991cc,2025,Selangor,"RM125,800"
Mercedes Benz R280L (CBU),https://www.mudah.my/2009-mercedes-benz-r280l-cbu-109222278.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2009,,2996cc,2996cc,2025,Selangor,"RM27,800"
Volkswagen GOLF 1.4 TSI MK7 - 2 YEAR WARRANTY,https://www.mudah.my/2013-volkswagen-golf-1-4-tsi-mk7-2-year-warranty-108748176.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2013,2013,1395cc,2013,2025,Selangor,"RM36,800"
Kia SORENTO 2.4 HIGH SPEC (A),https://www.mudah.my/2017-kia-sorento-2-4-high-spec-a-103617070.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2017,,2359cc,2359cc,2025,Selangor,"RM55,800"
Bmw 530e 2.0 SPORT (A),https://www.mudah.my/2018-bmw-530e-2-0-sport-a-109377641.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2018,2018,1998cc,2018,2025,Kuala Lumpur,"RM86,800"
OTR PRICE 2008 Volkswagen POLO 1.6 CROSS (CBU) (A),https://www.mudah.my/otr-price-2008-volkswagen-polo-1-6-cross-cbu-a-109134106.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,140000 - 149999,2008,2008,1598cc,2008,2025,Kuala Lumpur,"RM12,800"
Perodua ATIVA 1.0 H (A)FSR CHEAPEST IN MARKET,https://www.mudah.my/2021-perodua-ativa-1-0-h-a-fsr-cheapest-in-market-109488521.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2021,2021,1000cc,2021,2025,Selangor,"RM52,800"
R /2021/ Perodua MYVI 1.5 AV (A) 1 OWNER ORI MILL,https://www.mudah.my/r-2021-perodua-myvi-1-5-av-a-1-owner-ori-mill-108918524.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2021,,1496cc,1496cc,2025,Selangor,"RM45,800"
R /2019/ Perodua MYVI 1.5 AV (A) ADVANCE 1 OWNER,https://www.mudah.my/r-2019-perodua-myvi-1-5-av-a-advance-1-owner-109370341.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2019,,1496cc,1496cc,2025,Selangor,"RM38,800"
R /2017/ Toyota VIOS 1.5 (A) FACELIFT TRD BODYKIT,https://www.mudah.my/r-2017-toyota-vios-1-5-a-facelift-trd-bodykit-106505009.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2017,,1496cc,1496cc,2025,Selangor,"RM43,800"
Porsche 911 4.0 GT3 991 (A) Low miles 7k+,https://www.mudah.my/2022-porsche-911-4-0-gt3-991-a-low-miles-7k-109659715.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,10000 - 14999,2022,,3996cc,3996cc,2025,Kuala Lumpur,"RM1,680,000"
Toyota VELLFIRE 3.5 ZG (A) 5A Grade Full Spec,https://www.mudah.my/2021-toyota-vellfire-3-5-zg-a-5a-grade-full-spec-107294875.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,10000 - 14999,2021,,3456cc,3456cc,2025,Kuala Lumpur,"RM303,000"
Toyota 86 GT Limited 2.0L (A) Modellista Rims,https://www.mudah.my/2020-toyota-86-gt-limited-2-0l-a-modellista-rims-109756047.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,10000 - 14999,2020,,1998cc,1998cc,2025,Kuala Lumpur,"RM165,000"
Toyota VELLFIRE 2.4 Z PREMIER (A) 6A Low Mile,https://www.mudah.my/2023-toyota-vellfire-2-4-z-premier-a-6a-low-mile-109424521.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,5000 - 9999,2023,,2393cc,2393cc,2025,Kuala Lumpur,"RM488,000"
Proton X70 1.8 PREMIUM (A) F/SRV RECORD SUV 2019,https://www.mudah.my/proton-x70-1-8-premium-a-f-srv-record-suv-2019-108188060.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2019,2019,1799cc,2019,2025,Selangor,"RM59,800"
Perodua AXIA 1.0 G (A) BOLEH LOAN TINGGI 2019,https://www.mudah.my/perodua-axia-1-0-g-a-boleh-loan-tinggi-2019-107633484.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2019,,998cc,998cc,2025,Selangor,"RM25,800"
Nissan ALMERA 1.5 VL (A) LOAN/KEDAI/CASH 2013,https://www.mudah.my/nissan-almera-1-5-vl-a-loan-kedai-cash-2013-108794004.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2013,2013,1498cc,2013,2025,Selangor,"RM17,800"
Honda HR-V 1.5 FACLIFT HYBRID (A) 2 YEARS WARRANTY,https://www.mudah.my/honda-hr-v-1-5-faclift-hybrid-a-2-years-warranty-108371074.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2019,2019,1496cc,2019,2025,Selangor,"RM61,800"
Toyota ALPHARD 2.5 Z 4WD GRADE 5A 360 CAM,https://www.mudah.my/2023-toyota-alphard-2-5-z-4wd-grade-5a-360-cam-108423494.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,5000 - 9999,2023,,2493cc,2493cc,2025,Selangor,"RM349,000"
Honda CITY 1.5 V SENSING (A) WARRANTY L/MILS,https://www.mudah.my/2022-honda-city-1-5-v-sensing-a-warranty-l-mils-109194834.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2022,2022,1498cc,2022,2025,Selangor,"RM69,770"
Porsche TAYCAN TURBO (A) S/CHRONO PACK JAPAN,https://www.mudah.my/2021-porsche-taycan-turbo-a-s-chrono-pack-japan-107539402.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,25000 - 29999,2021,,10cc,10cc,2025,Selangor,"RM389,000"
Honda CIVIC 2.0 TYPE R (FL5) 5A 2K+KM UNREG,https://www.mudah.my/2022-honda-civic-2-0-type-r-fl5-5a-2k-km-unreg-106708000.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,5000 - 9999,2022,,1995cc,1995cc,2025,Selangor,"RM279,000"
Land Rover DEFENDER 2.0 110SE P300 7 SEAT 5A,https://www.mudah.my/2023-land-rover-defender-2-0-110se-p300-7-seat-5a-108870247.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2023,,1995cc,1995cc,2025,Selangor,"RM495,000"
Mazda 3 GVC HIGH PLUS 2.0L (A),https://www.mudah.my/2020-mazda-3-gvc-high-plus-2-0l-a-108192657.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,60000 - 64999,2020,,1998cc,1998cc,2025,Kuala Lumpur,"RM105,780"
Bmw 330e  2.0L M-SPORT (A),https://www.mudah.my/2020-bmw-330e-2-0l-m-sport-a-109091097.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2020,,1998cc,1998cc,2025,Kuala Lumpur,"RM90,780"
Perodua ARUZ 1.5 AV (A),https://www.mudah.my/2020-perodua-aruz-1-5-av-a-108431760.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2020,,1496cc,1496cc,2025,Kuala Lumpur,"RM50,780"
Audi A4 2.0 TFSI (A) NEW FACELIFT ALL-BLACK,https://www.mudah.my/2017-audi-a4-2-0-tfsi-a-new-facelift-all-black-109696044.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2017,,1984cc,1984cc,2025,Selangor,"RM68,800"
Toyota VIOS 1.5 E FACELIFT (A),https://www.mudah.my/2019-toyota-vios-1-5-e-facelift-a-109362924.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2019,2019,1496cc,2019,2025,Johor,
Toyota ALPHARD 2.5 SC (A) - E0015,https://www.mudah.my/2021-toyota-alphard-2-5-sc-a-e0015-109306362.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,50000 - 54999,2021,,2493cc,2493cc,2025,Selangor,
Honda CIVIC 1.5 E (A),https://www.mudah.my/2022-honda-civic-1-5-e-a-108888848.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,40000 - 44999,2022,2022,1497cc,2022,2025,Selangor,
Honda CIVIC 1.8 S (A),https://www.mudah.my/2021-honda-civic-1-8-s-a-108443219.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2021,2021,1799cc,2021,2025,Selangor,
Honda CIVIC 1.5 TC-P (A),https://www.mudah.my/2016-honda-civic-1-5-tc-p-a-108045089.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2016,,1498cc,1498cc,2025,Johor,
Mercedes Benz E200 SPORT (A),https://www.mudah.my/2020-mercedes-benz-e200-sport-a-108012402.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,15000 - 19999,2020,,1991cc,1991cc,2025,Selangor,
Isuzu D-MAX 3.0 V-CROSS 4X4 F.SERVICE DMAX,https://www.mudah.my/2019-isuzu-d-max-3-0-v-cross-4x4-f-service-dmax-109697029.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2019,,2999cc,2999cc,2025,Selangor,"RM72,900"
Bmw X3 2.0 sDRIVE20i M SPORT (A) MILEAGE-25K,https://www.mudah.my/2023-bmw-x3-2-0-sdrive20i-m-sport-a-mileage-25k-109488935.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,20000 - 24999,2023,,1998cc,1998cc,2025,Selangor,"RM209,000"
Mercedes Benz A250 2.0 AMG (A) FULL SERVICE,https://www.mudah.my/2021-mercedes-benz-a250-2-0-amg-a-full-service-108162498.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2021,,1991cc,1991cc,2025,Selangor,"RM161,800"
Modellista bodykit 2020 Toyota ALPHARD 2.5 SC (A),https://www.mudah.my/modellista-bodykit-2020-toyota-alphard-2-5-sc-a-109750440.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,60000 - 64999,2020,,2493cc,2493cc,2025,Kuala Lumpur,"RM210,700"
Toyota ALPHARD 2.5 SC SR DIM bsm,https://www.mudah.my/2021-toyota-alphard-2-5-sc-sr-dim-bsm-109613330.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,25000 - 29999,2021,,2493cc,2493cc,2025,Kuala Lumpur,"RM229,700"
Toyota ALPHARD 2.5 Z 5k km full kit,https://www.mudah.my/2023-toyota-alphard-2-5-z-5k-km-full-kit-109467350.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2023,,2493cc,2493cc,2025,Kuala Lumpur,"RM359,700"
Toyota ALPHARD 2.5 SC 21k km roof,https://www.mudah.my/2021-toyota-alphard-2-5-sc-21k-km-roof-109091067.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,20000 - 24999,2021,,2493cc,2493cc,2025,Kuala Lumpur,"RM217,700"
Toyota ALPHARD 2.5 SC 30k 3LED,https://www.mudah.my/2021-toyota-alphard-2-5-sc-30k-3led-109056809.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,25000 - 29999,2021,,2493cc,2493cc,2025,Kuala Lumpur,"RM217,700"
